0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,0.1570478651449626,0.049497013451161365,0.20011236401587412,0.3449025424824867,0.22725647587990355,0.09108178899633526,0.11653541641579652,0.3427952110692398,0.2138619603230122,0.01342090122044065,0.1124368709656263,0.3319383672894428,0.15062237869882966,0.3910663118030462,0.24373298556385495,0.17348951813520208,0.06322556118440759,0.15021854403358276,-0.1202440886413093,-0.04325300256363006,0.1203924318542137,0.07929664435031004,0.11157523818712181,0.0188078584907745,0.29261031962914047,0.039577690012077435,0.027267676648523757,-0.10759831969816719,0.01999896530503565,-0.07166853507602411,0.11961643828964415,0.3471502678228749,0.10455105638918684,0.5660112814747934,0.1051270661218288,0.1038987992465601,0.15900915077327066,-0.06279397540352959,0.07740000174802478,0.37542811448660895,0.27954697564937475
0.1570478651449626,1.0000000000000002,0.11392507588342936,0.32876367147514285,0.2545725114395144,0.3314311175415916,0.20330047048844535,0.14256453990884177,0.24452773628459634,0.04205610053859257,0.5491886721531251,0.3859852126479318,0.24450200686950202,0.23610092334882338,0.14923918286917373,0.14511317395867326,0.18645449337355785,0.25879975162277347,0.30649075185195085,0.16014118968266894,0.10493875670399727,0.039517553135728925,0.16779096331046997,0.3178696811790956,0.26244740315791903,0.5186679522362697,0.24164098918058152,0.16585582766084894,-0.028813546267782583,0.09514160648771047,0.09304567419006335,0.28071542030598634,0.16844155900660865,0.3896309012853547,0.1848726493649394,0.3342308622300593,0.0976195332724097,0.06779922864584145,0.10181382891836455,0.08386109807453754,0.1465090792778795,0.3102200519506658
0.049497013451161365,0.11392507588342936,1.0000000000000002,0.23117134665955136,0.202771894457484,0.35499539801415864,0.5371244635231411,0.47165953193795296,0.03277605939494465,0.13160891539546132,0.28620656572164005,0.3471498561777988,0.1577614636912606,0.09427006367513285,-0.011693925649904492,0.03704484392199858,0.408451134627004,0.12340786465264797,0.24881438977516612,0.3308768270113103,0.33849921173747455,0.009293614762919553,0.20214570571206258,0.06558327294759869,0.35302597763380694,0.12222647207193585,0.12186831722552248,0.45087074408244227,0.5005768759327505,0.5182539938222974,0.4561533818068299,0.25068554532523213,0.30452977645933343,0.15286680762852226,0.16125114712207977,0.23780251391063006,0.5032014687198739,0.5477009132821634,0.4911311870967147,0.2462126994200147,0.23846468294273965,0.23394069251040844
0.20011236401587412,0.32876367147514285,0.23117134665955136,1.0000000000000004,0.1983637600553391,0.3598647705158868,0.15900200284120003,0.24410011117317876,0.04889565552345502,-0.03864825234095026,0.3142798310719027,0.34037791631480097,-0.04236537448819842,0.37417309142571664,0.22961872503841618,0.5111705145904402,0.15346985687572495,0.40253689247025737,0.4070444952523329,0.14223648636820246,0.4538303330164578,0.2510492867014791,0.3121952491316099,0.11841853115164891,0.19588935914654945,0.37146577871945635,0.29542708933152095,0.3815249507016924,0.13065338673720123,0.18693997718579397,0.12091603820959873,0.3896632130118808,0.33594465761148007,0.22026194372541408,-0.01771540547050443,0.12008883493067893,0.22044255646386007,0.0529981318365861,0.17788565052840782,0.33526546972344795,0.28686520046569847,0.3036801756706744
0.3449025424824867,0.2545725114395144,0.202771894457484,0.1983637600553391,1.0,0.36824313998938496,0.1554212173918796,0.06866039189324896,0.4218090856996253,0.18390138115729193,0.13024612013294629,0.18928575670367606,0.24082885578770244,0.304787422967029,0.23901456082893646,-0.00787076480470797,0.0649291628305047,0.390548427043373,0.2759892913423929,0.049343648922055394,0.0060064382535463395,0.37408727667235336,0.09722880265510143,0.3187399458076915,0.40298958651027694,-0.04570045261736069,0.5345558151243307,-0.009350053818287414,0.10701267205619579,0.14459691313161135,0.013711387189287376,0.10368492580545155,0.19948414148852645,0.2832508477270963,0.34942519810227757,0.33534296504881267,0.16688679137030332,0.3459114953597132,0.042195365318797744,0.09936116045194407,0.13646895285274682,0.11340604113877638
0.22725647587990355,0.3314311175415916,0.35499539801415864,0.3598647705158868,0.36824313998938496,1.0,0.4178522925758028,0.2778242876948611,0.34348063853544986,0.003811958968056736,0.23103996171179536,0.29360730244919264,0.14997736523350413,0.3668431165756871,0.2410099393798676,0.10831719802438593,0.0895663182604533,0.35394260804624644,0.27458245917993007,0.2025080163418842,0.36308852214371856,0.05067214364661795,0.13422970635035197,0.15938693049731817,0.5401966736883919,0.20415388120449057,0.2798628347152639,0.3437259650484073,0.2518997377066969,0.5192806357315417,0.2539140731633622,0.5033390854826967,0.4687804700052509,0.3205702209907848,0.31321895122712795,0.434488278506499,0.4799554476842473,0.3909506172119249,0.3406374338672883,0.2876471657204639,0.3285400200777863,0.2257303007621014
0.09108178899633526,0.20330047048844535,0.5371244635231411,0.15900200284120003,0.1554212173918796,0.4178522925758028,0.9999999999999996,0.4033251051716661,0.014029522625444109,-0.028074453331244066,0.247087286800125,0.4452241100099534,0.1086743395417285,-0.002685305681855904,0.13529038908337543,0.056015885303710725,0.2626835821774761,0.011543675438984529,0.4692152475929572,0.35679844120302406,0.16889360437127676,-0.10221219776265497,0.031386238267639546,0.19211813570287142,0.1326412329639941,-0.1375316177068855,0.08130427555016756,0.13606349882792962,0.3636873109956714,0.5530662044026942,0.2877993151058571,0.2607796981920452,0.3362951827407661,0.006281346708558054,0.20834603750503827,0.060098624956269345,0.17474470319578062,0.6018781853076088,0.5306611196280001,0.018024967754425934,0.22137930725461655,0.24080056747884987
0.11653541641579652,0.14256453990884177,0.47165953193795296,0.24410011117317876,0.06866039189324896,0.2778242876948611,0.4033251051716661,0.9999999999999998,0.29071719730254586,-0.16509312004221025,0.24952899673140008,0.4093055824142995,0.21721279015621436,0.1755581733129388,0.2015574003205955,0.02420710062696392,0.5624411588193783,-0.02696834052691663,0.2619821173839261,0.42061816057677087,0.3147258148859371,-0.0032292019461615286,0.4623762006291975,0.04417302661192341,0.2480665395459013,0.243494562084487,0.1603384291683711,0.6067510861642489,0.2740629885502262,0.5910719561662248,0.5649170451636378,0.23071746399646997,0.5147328864442513,0.07957088633434622,0.15372304739557188,0.18694924472959956,0.28090278267166735,0.40154793876419215,0.4958486625008478,0.11197019198339504,0.2324481856634668,0.3597594331059525
0.3427952110692398,0.24452773628459634,0.03277605939494465,0.04889565552345502,0.4218090856996253,0.34348063853544986,0.014029522625444109,0.29071719730254586,1.0,0.03583108070437313,0.22751057569955851,0.15051101060754735,0.30372878281524884,0.3570815124967819,0.2698379174653895,-0.07298882303924074,0.22750777390848712,0.1233792994335518,0.060760711355249436,0.06233228271009333,0.24169051961956756,0.11054981806496184,0.31564766618883305,0.20347288869893254,0.3745186311901958,0.27358983033784445,0.20240903117415784,0.39302700410401625,0.08686317479324951,0.13962920803313142,0.21034958979117785,0.167744373929589,0.3154708229738182,0.20274279836961362,0.4010527535321007,0.28687067015672846,0.31807282492274613,0.024772142934905938,0.09631625022287939,0.20108634455659485,0.169369153637073,0.22314966960944538
0.2138619603230122,0.04205610053859257,0.13160891539546132,-0.03864825234095026,0.18390138115729193,0.003811958968056736,-0.028074453331244066,-0.16509312004221025,0.03583108070437313,1.0,0.19538200688787402,0.0320602554583991,-0.03785096319037125,0.17268342559494296,0.07080856939211576,0.04564621527556569,-0.07759390256330306,0.039673569477446186,0.22499801143553033,-0.055458484663475985,0.03020690874232771,0.13798624662727663,-0.10433161946804775,0.2183692863260583,0.0682631590705591,0.18878288183826536,0.031207547403708683,-0.03337441421714765,0.16897102382156423,0.18248141145763064,-0.018044017483442285,-0.1339084669689464,-0.004452146511898597,0.14977521705761027,0.19669865028366748,0.08915140571521542,0.06649152910423974,0.19247692628639457,-0.023415702672161795,0.1443051440725344,0.3562511204997955,-0.02305829930302047
0.01342090122044065,0.5491886721531251,0.28620656572164005,0.3142798310719027,0.13024612013294629,0.23103996171179536,0.247087286800125,0.24952899673140008,0.22751057569955851,0.19538200688787402,1.0000000000000004,0.3225670095089199,0.1770847060497648,0.4138657932878521,0.18352513563394213,0.11093695420394434,0.2902860144605265,0.2627650761264526,0.2884120385883623,0.23234841630285147,0.2588557933870162,0.20103562953938983,0.3228671833036798,0.30051335097711857,0.3024454597227606,0.5975824102256988,0.22814746780255846,0.3789188619081102,0.3304230893441664,0.3449599756428954,0.21416332018427542,0.32395173462025106,0.35403112273051773,0.36778090087541887,0.30783436416848287,0.23258487690546342,0.2272874968057783,0.1349174082316438,0.17072414564826677,0.34899815300706893,0.5302252946148095,0.3820811934605876
0.1124368709656263,0.3859852126479318,0.3471498561777988,0.34037791631480097,0.18928575670367606,0.29360730244919264,0.4452241100099534,0.4093055824142995,0.15051101060754735,0.0320602554583991,0.3225670095089199,1.0,0.33933454434962557,0.23692092429110778,0.2600650667544001,0.4756906590769008,0.31684720371437836,0.05440373197977058,0.41907847840912416,0.257700893247044,0.2907648703326956,0.10801794450816654,0.3309571764895529,0.29011737949724803,0.22336960487691465,0.16916268521168107,0.24498473381635183,0.2614927567565406,0.2823181807887546,0.40284599599050186,0.3683536345270124,0.24886737651086593,0.35755129311427697,0.15822654835625696,0.2278905355761377,0.1566994914977441,0.15550274871775027,0.4058551809758774,0.4141279918232218,0.22525446418188638,0.17313404176696853,0.4263201129357417
0.3319383672894428,0.24450200686950202,0.1577614636912606,-0.04236537448819842,0.24082885578770244,0.14997736523350413,0.1086743395417285,0.21721279015621436,0.30372878281524884,-0.03785096319037125,0.1770847060497648,0.33933454434962557,1.0,0.1534046883008998,0.07474007925007455,0.19114895516323438,0.24726314043207695,0.06514219549466446,0.13418930630653858,0.003629265437441031,0.14433829855519778,0.20168511213109402,0.06450064168277286,0.15799611144474196,0.12834889611736794,0.16293998285497704,0.15028449020916052,0.14272179052480954,0.12763722552501156,0.05833816257738801,0.18564977309166808,0.2404068189851315,0.1919930724045897,0.3043820937991031,0.3016810670913621,0.33478792165536486,0.25930444268144015,0.2070284426682211,0.1730915508516101,-0.048657448847409614,0.14248646463158893,0.22662971539809462
0.15062237869882966,0.23610092334882338,0.09427006367513285,0.37417309142571664,0.304787422967029,0.3668431165756871,-0.002685305681855904,0.1755581733129388,0.3570815124967819,0.17268342559494296,0.4138657932878521,0.23692092429110778,0.1534046883008998,0.9999999999999996,0.4568787472879215,0.2546807341278515,0.218447846166656,0.4703269535486642,0.23692291509911934,0.16233716561435577,0.33996323620403235,0.27145371905664034,0.404801395863649,0.5302790319543441,0.3968987373308375,0.37315488318256185,0.5148632894652083,0.36051865552593376,0.17848615323670688,0.19075244948899084,0.23070287925056923,0.2714565670339202,0.39325208416384644,0.3083156001272509,0.17123763773624207,0.2360691866000401,0.2364671968395955,-0.01701810770024255,0.027319921412212123,0.35100806019418274,0.45912298691095843,0.2631691775804399
0.3910663118030462,0.14923918286917373,-0.011693925649904492,0.22961872503841618,0.23901456082893646,0.2410099393798676,0.13529038908337543,0.2015574003205955,0.2698379174653895,0.07080856939211576,0.18352513563394213,0.2600650667544001,0.07474007925007455,0.4568787472879215,1.0000000000000004,0.2693906781385076,0.3047561196858609,0.14683893335510131,0.09985224369441227,0.20238529534978386,0.10021332166727985,0.294036625320346,0.35901747138746226,0.30499333475409524,0.24137426692828573,0.3163181451499733,0.4211042591737494,0.1176777249776853,-0.008131328734565527,0.06818944891304746,0.20970929288434423,0.27308351900075845,0.5117545334792978,0.12812033714262244,0.4565123862664751,0.046879045576121686,0.043661595121398875,0.07633718227442118,0.12411871779314364,0.03216434058823422,0.3228547159851799,0.46180416253328976
