0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0000000000000004,0.24351054576264777,0.30846603551486945,0.19138527257521354,0.09199078236041416,0.20546532762282604,0.24277382839742614,0.23245045838515582,0.08605676351035198,0.32101700834245983,0.3116862257022419,0.204808648272016,0.02620050588003443,0.131198598342102,0.31434861783153,0.10769204445746769,0.1370755574083449,-0.06467872633909655,0.3438526341221931
0.24351054576264777,1.0,0.13528003262290528,0.27741195954589914,0.0027156665667931426,0.0733812030565784,0.12411039371268778,0.08001227796357996,0.19725783093843705,0.183626306757659,0.1993775518277737,0.3070757238949478,0.18010057935229784,0.21142107512471792,0.13716198165716328,0.11749047973352399,-0.039074822414991925,0.18884700926398265,0.27136983673719195
0.30846603551486945,0.13528003262290528,1.0000000000000002,0.14925752324223754,0.22291244289073844,0.06116425408603993,0.1942588375403227,0.17931067478669171,0.19504412611191324,0.04592571159999376,0.1310323234062989,0.11013803422669198,0.215162579151793,0.26400594362522556,0.16850901096436902,0.20635747345096578,-0.1223258671781488,0.006677170787341993,0.26692116573903096
0.19138527257521354,0.27741195954589914,0.14925752324223754,1.0000000000000002,0.19256883329189992,0.005092442323127544,0.13498763646609735,0.13671335447881364,-0.01555439217107854,0.11866909593255952,0.23935463340650515,0.1574074373638886,0.16619040500445956,0.3938863973554305,-0.09001200016779176,-0.05814627603303982,0.22251238704505316,0.3410453758785029,-0.008883878091203702
0.09199078236041416,0.0027156665667931426,0.22291244289073844,0.19256883329189992,0.9999999999999996,0.1926432502238795,0.147398749980023,0.11759652365490614,0.24675108779576815,0.37713903312496455,0.30408210315879747,0.11453719347606703,0.042643076209100066,0.25999120993576175,0.028500616079752614,0.24654048598450884,0.3823894150104938,0.3979069865965429,0.23000617542245633
0.20546532762282604,0.0733812030565784,0.06116425408603993,0.005092442323127544,0.1926432502238795,1.0000000000000007,0.12658221518285995,0.1313280433396087,0.23898703317914732,0.34067904476769223,0.27681022263665483,0.3055481106639596,0.2967075296058947,0.3171336347724823,0.25998389026148355,0.18820355751834475,0.3987531573959718,0.08303832893400497,0.08713532667515321
0.24277382839742614,0.12411039371268778,0.1942588375403227,0.13498763646609735,0.147398749980023,0.12658221518285995,1.0000000000000009,0.2951988473003971,0.02971018030424508,0.20888053240338583,0.13751012875778812,0.22840511571587865,0.21004333309820067,0.1060191887834298,0.12416654083982435,0.09932083132129071,0.06630184013711912,0.24227955620475627,0.23394442520521164
0.23245045838515582,0.08001227796357996,0.17931067478669171,0.13671335447881364,0.11759652365490614,0.1313280433396087,0.2951988473003971,1.0000000000000002,0.11635211941917223,0.13608822190610112,0.26408767723899523,0.1274163965435212,0.10657899761020048,0.32897748490345247,-0.0443323899311375,-0.040339179886308515,0.10923248107371669,0.21450410030739517,0.11673069599219162
0.08605676351035198,0.19725783093843705,0.19504412611191324,-0.01555439217107854,0.24675108779576815,0.23898703317914732,0.02971018030424508,0.11635211941917223,0.9999999999999996,0.2858854698269166,0.18021752275558303,0.08452718397195672,0.23369270396828518,0.2561332492636605,0.2698377272213369,0.4844690422480085,0.17877629889551286,0.3214530330137281,0.24676725705594177
0.32101700834245983,0.183626306757659,0.04592571159999376,0.11866909593255952,0.37713903312496455,0.34067904476769223,0.20888053240338583,0.13608822190610112,0.2858854698269166,0.9999999999999996,0.38880218135139266,0.049594615587721325,0.04432759911105813,0.23901721347091215,0.2461926181733068,0.15705747798462535,0.2730418260543023,0.11518910272867823,0.13195059147612326
0.3116862257022419,0.1993775518277737,0.1310323234062989,0.23935463340650515,0.30408210315879747,0.27681022263665483,0.13751012875778812,0.26408767723899523,0.18021752275558303,0.38880218135139266,1.0000000000000002,0.2745542858596739,-0.015295920479179655,0.44637074976484226,0.2890919771451719,0.13603170599520883,0.393477570315308,0.16175174241702536,0.19960898316066011
0.204808648272016,0.3070757238949478,0.11013803422669198,0.1574074373638886,0.11453719347606703,0.3055481106639596,0.22840511571587865,0.1274163965435212,0.08452718397195672,0.049594615587721325,0.2745542858596739,1.0000000000000002,0.15193120625153256,0.2643940805704322,0.07679033601062754,0.06940980833146942,0.20037539829090245,0.13128531829009527,0.28023896919964225
0.02620050588003445,0.1801005793522979,0.21516257915179302,0.1661904050044595,0.04264307620910008,0.2967075296058947,0.21004333309820053,0.10657899761020062,0.23369270396828498,0.04432759911105814,-0.015295920479179638,0.15193120625153253,0.9999999999999999,0.27040600150661576,0.1988773661295291,0.10019285579522552,0.15385124252114957,-0.06899025488034452,0.0847090247872013
0.13119859834210199,0.21142107512471794,0.26400594362522556,0.3938863973554304,0.2599912099357617,0.31713363477248263,0.10601918878342982,0.3289774849034526,0.2561332492636604,0.23901721347091218,0.446370749764842,0.2643940805704321,0.27040600150661576,1.0000000000000002,0.13619114913892513,0.011923239784602864,0.38711441115894235,0.1634951727152814,0.062199689210480316
0.31434861783152995,0.13716198165716334,0.16850901096436907,-0.09001200016779172,0.0285006160797526,0.2599838902614836,0.12416654083982438,-0.04433238993113742,0.269837727221337,0.24619261817330676,0.28909197714517176,0.07679033601062758,0.1988773661295291,0.13619114913892513,1.0,0.5281982576078302,0.20125745894410701,-0.017856476346066807,0.31409283104760266
